id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13123883,Bright Open Bedroom at the Heart of Wall Street,18438941,Junyi,Manhattan,Financial District,40.70883,-74.00764000000001,Shared room,100,10,0,,,1,0
34312985,Luxury 2 bdr/2 bath prime Williamburg,544721,Marta,Brooklyn,Williamsburg,40.71312,-73.9453,Entire home/apt,192,1,0,,,1,8
9950923,Bright Sunny  Soho /W village loft,51137245,Robert,Manhattan,Greenwich Village,40.72778,-73.99899,Private room,85,2,0,,,1,0
30667058,Art Deco Soho Loft,22916874,Brian,Manhattan,Nolita,40.72182,-73.99566999999999,Entire home/apt,250,2,28,2019-06-22,3.98,1,0
1427518,"Spacious, amenity-filled 1 BDR Williamsburg Apt",7654662,Elizabeth,Brooklyn,Williamsburg,40.71385,-73.93861,Entire home/apt,160,6,1,2013-09-07,0.01,1,0
20228284,"Harlem 1 BR apartment w/ washer&dryer, near subway",132342343,Yve,Manhattan,Harlem,40.81246,-73.94906,Entire home/apt,147,2,64,2019-06-20,2.85,1,72
3157420,Giant Private Room in Battery Park ,4119683,Zachary,Manhattan,Battery Park City,40.71029,-74.01725,Private room,100,1,4,2016-07-26,0.08,1,0
15629854,"Big Backyard! Entire 2 Story House, Near Train",42986446,Nikki,Brooklyn,Bedford-Stuyvesant,40.69136,-73.92803,Entire home/apt,229,2,8,2018-09-03,0.25,1,0
21490301,"Gorgeous, bright one-bed in amazing location",105340458,David,Manhattan,Lower East Side,40.72077,-73.98923,Entire home/apt,250,5,8,2019-03-15,0.43,1,0
34169778,22min from Manhattan,28096614,Bruno,Queens,Woodside,40.74249,-73.90603,Private room,50,2,10,2019-07-02,4.76,2,257
22777530,Private bedroom in Gorgeous Brooklyn Apartment!,160054295,Cesar,Brooklyn,Crown Heights,40.67582,-73.94054,Private room,47,1,5,2019-01-02,0.53,1,0
27137095,Giordano Suite - 5 mins to LGA,19536409,Melissa,Queens,East Elmhurst,40.75817,-73.89893000000001,Entire home/apt,85,1,43,2018-12-30,3.72,1,0
3875294,Beautiful Brooklyn Bedroom!,20022909,Jessica,Brooklyn,Crown Heights,40.6749,-73.95166,Private room,50,1,5,2016-09-25,0.09,1,0
18875994,Luxurious and Convenient 1 bedroom on the UWS,25822424,Kevin,Manhattan,Upper West Side,40.79166,-73.97319,Entire home/apt,170,3,0,,,1,0
28271289,Queens  BLVD House NEXT TO ALL,67376966,Lucky,Queens,Rego Park,40.73005,-73.8576,Entire home/apt,268,3,1,2019-06-24,1.0,3,173
21309659,Sunny Queen Size 1 Bedroom in Bedstuy.,154201505,Marcia,Brooklyn,Bedford-Stuyvesant,40.68368,-73.93796,Entire home/apt,92,30,21,2018-06-27,1.01,2,35
21959523,Cozy and quiet private room,7045635,Nina,Brooklyn,Crown Heights,40.67177,-73.93947,Private room,45,5,1,2018-01-08,0.05,1,0
2254541,Private Bedroom in Williamsburg!,6060700,Kevin,Brooklyn,Williamsburg,40.71801,-73.95869,Private room,85,14,1,2014-08-20,0.02,1,0
18652544,Beautiful One bedroom in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,40.75017,-73.97686999999999,Entire home/apt,222,30,0,,,50,180
10017087,Classic Murray Hill 1 Bedroom Apartment (64),50760546,CRNY Monthly Rentals,Manhattan,Murray Hill,40.74677,-73.97846,Entire home/apt,125,30,4,2017-12-16,0.11,31,111
6359266,"1 Train, Delis, Duane Read,Eat Outs",33128992,Sundar,Manhattan,Morningside Heights,40.814440000000005,-73.95863,Private room,75,1,1,2015-05-18,0.02,1,0
21383903,Shared Room in Astoria 1 stop from Manhattan,55724558,Taylor,Queens,Long Island City,40.76048,-73.94068,Shared room,45,5,16,2019-06-04,0.77,5,88
34830893,Sun-drenched 1 bedroom in Clinton Hill/Bed-Stuy,10273046,Irene,Brooklyn,Bedford-Stuyvesant,40.69021,-73.95058,Entire home/apt,120,14,0,,,1,53
35462054,Modern Private BR in Fort Greene Cumberland,230192510,Zach,Brooklyn,Fort Greene,40.69693,-73.97395999999999,Private room,48,30,0,,,25,66
4839323,Perfect 2-bedroom in the best part of Williamsburg,988069,Angelina,Brooklyn,Williamsburg,40.71983,-73.96465,Entire home/apt,249,30,0,,,1,0
3302921,Cozy quiet East Village room/en suite bathroom,16680861,Carrie,Manhattan,East Village,40.72749,-73.99070999999999,Entire home/apt,189,2,138,2019-06-23,2.86,1,203
30958452,Great Room in Heart of Williamsburg,14819229,Tim,Brooklyn,Williamsburg,40.71332,-73.95591,Private room,75,4,1,2019-05-13,0.53,1,47
3157330,"clean, casual 2BD apt in bed-stuy!",9105586,Marc,Brooklyn,Bedford-Stuyvesant,40.68898,-73.9412,Entire home/apt,75,1,1,2015-02-12,0.02,1,0
15325255,Wyndham Studio Condo with Kitchen SPECIAL TODAY!,96098402,Wynpoints,Manhattan,Midtown,40.75175,-73.97218000000001,Private room,269,3,8,2016-12-06,0.24,12,365
12955454,Cozy Room in the Big Apple,33622924,Besinfe,Manhattan,Harlem,40.83018,-73.9483,Private room,50,1,116,2019-07-01,3.06,4,352
36031282,"Luxury, Doorman, Steps From United Nations,",52950465,Gal,Manhattan,Midtown,40.75258,-73.97111,Private room,134,30,0,,,12,365
11634575,"Sunny, enchanting, spacious bedroom",61382075,Elena,Manhattan,Washington Heights,40.84398,-73.94064,Private room,65,4,2,2017-05-22,0.05,2,0
13388649,Spacious Private Home - 20m to Manhattan,1544804,Michelle,Queens,Astoria,40.76406,-73.90769,Entire home/apt,99,1,185,2019-06-19,5.28,1,211
32867399,Amazing location 10min to the city,247189581,Helena,Brooklyn,Fort Greene,40.6865,-73.9729,Shared room,38,2,3,2019-05-19,0.81,5,31
30159757,PRIVET ROOM FOR YOUR VACATION NEAR Central Park !!,214137767,Anna,Manhattan,East Harlem,40.78572,-73.94468,Private room,100,1,13,2019-05-24,1.78,1,270
13955160,Eclectic & Cozy Private Room in Prospect Hts!!!,78343124,Sherice,Brooklyn,Crown Heights,40.68035,-73.96239,Private room,55,2,1,2016-07-24,0.03,1,0
28840175,Pretty and cozy 2BR apartment in Chelsea,217111553,Jason,Manhattan,Chelsea,40.7467,-73.99335,Entire home/apt,288,3,44,2019-07-06,4.78,1,48
35915753,Sunny huge Apartment,167819022,Nell,Queens,Briarwood,40.71316,-73.81953,Entire home/apt,85,5,1,2019-06-22,1.0,1,54
5442054,Chef's Kitchen and private garden,16437254,Benjamin,Brooklyn,Fort Greene,40.68969,-73.97797,Entire home/apt,193,30,1,2018-11-16,0.13,21,311
27857163,"Studio near times grand central, Times Square, UN",19664260,Viswanadha,Manhattan,Midtown,40.75216,-73.97171999999999,Entire home/apt,300,1,2,2018-09-23,0.2,1,0
13585905,"LOCATION,LOCATION! 51st/7 AV,2 bedroom luxury bldg",26386038,Alex,Manhattan,Theater District,40.76122,-73.98292,Entire home/apt,185,30,4,2018-11-30,0.21,1,292
13498392,"Spacious, Bright, Private NYC",2861768,Justin,Manhattan,Harlem,40.81325,-73.95323,Private room,79,6,31,2019-05-23,0.84,3,18
31295524,Cozy Modern Getaway 30 mins from Manhattan (1Bdrm),232283561,Beverline,Bronx,East Morrisania,40.83025,-73.89134,Private room,70,1,1,2019-01-28,0.19,3,81
35189086,Warm Cozy Decatur 2F bedroom #4,262033253,Jenny,Brooklyn,Bushwick,40.687470000000005,-73.90977,Private room,70,1,2,2019-06-24,2.0,2,172
28988684,"Gorgeous sunny, queen size room Brooklyn",71157443,Jane,Brooklyn,Bushwick,40.6911,-73.90942,Private room,90,1,2,2019-04-11,0.25,1,29
19569016,Upper East Side Studio,73848909,Yassir,Manhattan,Upper East Side,40.7662,-73.9574,Entire home/apt,100,3,2,2018-09-14,0.15,1,0
11837681,"Private bedroom rental, spacious",44071830,Sharon,Manhattan,East Harlem,40.78583,-73.94315999999999,Private room,60,1,0,,,1,0
33589352,B-comfortable queen size bed try it yourself,50375092,Mohamad,Staten Island,Dongan Hills,40.57882,-74.09196999999999,Private room,49,1,8,2019-06-09,2.53,3,342
24043603,Experience Brownstone Living in Brooklyn!,4181378,Lauren,Brooklyn,Bedford-Stuyvesant,40.68967,-73.9366,Entire home/apt,175,2,20,2019-07-01,1.67,2,357
24562495,summer(A套房私享一层closed to JFK&LGA&Citi Field#parking,62023756,Chang,Queens,Fresh Meadows,40.74622,-73.78296999999999,Private room,79,1,35,2019-07-07,2.4,3,32
23940102,BRAND NEW PRIVATE STUDIO 5 BLOCKS TO CENTRAL PARK!,80262218,Laila,Manhattan,Upper East Side,40.77172,-73.95427,Entire home/apt,125,30,5,2019-05-14,0.34,3,283
18077717,Cozy 1-br UWS in front of Central Park,62680545,Juan Felipe,Manhattan,Upper West Side,40.79795,-73.96199,Entire home/apt,175,5,2,2017-08-04,0.08,1,4
30007128,Newly renovated apartment in Brooklyn Townhouse,157410883,Chiara,Brooklyn,Bushwick,40.69372,-73.92283,Entire home/apt,120,1,39,2019-06-22,5.27,1,196
29881570,New york Cozy Studio Near multiple metro Lines,12131971,Maria,Manhattan,Midtown,40.75855,-73.96961,Entire home/apt,140,1,3,2018-12-09,0.37,1,0
8764617,Bedroom avail in Bowery neighborhod,29896455,Josh,Manhattan,Chinatown,40.7182,-73.99562,Private room,63,1,52,2019-06-15,1.14,2,276
29533923,One stop away from manhattan,91605357,Tina,Brooklyn,Williamsburg,40.7073,-73.95739,Private room,85,1,56,2019-06-26,7.0,2,51
68765,Designer 2.5 BR Loft in Carroll Gardens by Subway,282655,Jenna,Brooklyn,Carroll Gardens,40.67817,-73.99495,Entire home/apt,250,2,106,2019-06-27,1.34,3,272
17495862,Homey funky eclectic rich of arts,90215210,Lou,Brooklyn,Crown Heights,40.67167,-73.93088,Private room,45,4,37,2019-06-24,1.29,1,84
4016791,Sunny Private Bedroom,20827756,Jillian,Manhattan,Washington Heights,40.84787,-73.93306,Private room,36,2,10,2017-10-01,0.2,1,0
34972982,Spectacular 1 bed 1 bath in full service bld #6119,35098529,David,Manhattan,Kips Bay,40.74385,-73.97789,Entire home/apt,190,30,0,,,5,365
16987479,Sunny LEGO’s Home,57455831,Maggie,Brooklyn,Clinton Hill,40.69259,-73.9665,Entire home/apt,150,1,5,2019-03-31,0.19,2,0
27387238,FLEX. 2BR IN PRIME LOCATION-MIDTOWN EAST,200380610,Pranjal,Manhattan,Midtown,40.7525,-73.96683,Entire home/apt,200,30,0,,,65,339
3629580,Upper East Renovated 1 Bedroom,18289867,Dan,Manhattan,East Harlem,40.79032,-73.94523000000001,Private room,55,1,3,2014-08-27,0.05,1,0
34562155,"Shakti House!FLATIRON, UNION SQ PARK,WEST VILLAGE.",50442154,Alena Devi,Manhattan,Greenwich Village,40.73512,-73.99445,Entire home/apt,170,3,2,2019-06-22,1.62,1,9
9756258,Room for Female-Upper West Side,11513145,Jessica,Manhattan,Upper West Side,40.78641,-73.97739,Private room,65,1,2,2016-01-08,0.05,1,0
803237,Duplex with two terraces and a view,3642035,Arsenio,Brooklyn,Crown Heights,40.67504,-73.95273,Entire home/apt,250,4,6,2019-01-02,0.08,1,250
17763622,JUNIOR SUITE IN MANHATTAN,114477998,Marilyn,Manhattan,East Harlem,40.79142,-73.94664,Private room,90,2,110,2019-06-29,4.04,4,237
924658,"Bright, airy room share in Brooklyn",4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.687,-73.93446,Shared room,30,5,91,2019-06-01,1.18,3,248
1479731,Master Bedroom in Modern Loft Apt.,7809536,Brian,Brooklyn,Crown Heights,40.68007,-73.96334,Private room,89,3,147,2019-07-01,2.05,1,362
21565383,"Private bedroom 10 min to LGA, 15 min to Manhattan",153410151,Tom,Queens,Astoria,40.7674,-73.92656,Private room,69,1,129,2019-07-07,6.29,1,349
1110484,"Forget NYC, Stay in Williamsburg! Best 1 BR Apt",1690569,Greg,Brooklyn,Williamsburg,40.71852,-73.95616,Entire home/apt,175,6,32,2019-05-10,0.43,1,291
12759453,The Clean Comfortable Modern Lounge,48671504,Albert,Queens,Cambria Heights,40.68891,-73.73531,Entire home/apt,79,2,90,2019-06-24,2.35,1,331
4711070,RENTING SPACE IN WOODSIDE NYC,24347671,Ioanna,Queens,Sunnyside,40.74607,-73.91415,Shared room,105,1,19,2019-05-26,0.54,1,364
32240476,Sonder | Stock Exchange | Simple 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70654,-74.01091,Entire home/apt,214,2,11,2019-06-20,2.97,327,304
21728093,Adorable Williamsburg apartment,158216643,Annie,Brooklyn,Williamsburg,40.72026,-73.961,Private room,60,10,5,2018-07-19,0.27,1,0
36315759,"Quaint Tribeca Studio w/ Gym, W/D, Doorman, Garage, Valet, by Blueground",107434423,Blueground,Manhattan,Tribeca,40.713,-74.00990999999999,Entire home/apt,269,30,0,,,232,193
981410,Sunny Studio in the West Village,5374768,Maria,Manhattan,West Village,40.73331,-74.00471,Entire home/apt,170,4,1,2013-04-09,0.01,1,273
34707625,Dikeman comfort is a very special Airbnb !!!!,261779182,Torrey,Brooklyn,Red Hook,40.67522,-74.01139,Shared room,38,1,1,2019-06-26,1.0,2,179
12494415,H. Potter theme place,67651553,Yunqiu,Manhattan,Upper West Side,40.80302,-73.96511,Entire home/apt,110,10,0,,,2,0
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,Isabella,Manhattan,Upper East Side,40.76704,-73.95721999999999,Entire home/apt,159,6,0,,,1,0
6612737,Furnished Bedroom in Murray Hill,28181993,Anshul,Manhattan,Kips Bay,40.73909,-73.9788,Private room,70,15,0,,,1,0
24155415,Light Filled Room in Bedstuy!,26315450,Sacha,Brooklyn,Bedford-Stuyvesant,40.67941,-73.908,Private room,56,2,8,2018-12-18,0.67,1,0
32764647,Perfect apartment for the NYC experience,44169567,Ragini,Queens,Astoria,40.7561,-73.92578,Entire home/apt,170,1,1,2019-05-12,0.52,1,60
13044964,Stylish and cute girly shared room in Manhattan,5288991,Tanya,Manhattan,Upper East Side,40.7775,-73.95262,Shared room,45,30,20,2019-05-26,0.53,6,258
9106756,Santuary from the City - Sunny Greenpoint Apt,1692708,Rebecca,Brooklyn,Greenpoint,40.72782,-73.95459,Entire home/apt,150,14,0,,,1,42
21163689,"Private room in Clinton hill, Brooklyn NY",146481790,Sneha,Brooklyn,Clinton Hill,40.6926,-73.9639,Private room,95,1,4,2017-12-03,0.19,1,0
33315073,Brand new 2 bedroom apartment near yankee stadium,24979023,Nanyuma,Bronx,Concourse Village,40.83251,-73.91216999999999,Private room,85,1,0,,,1,365
31313010,Creative artist apartment in Williamsburg,10196479,Vanessa,Brooklyn,Williamsburg,40.71285,-73.95558,Private room,45,3,1,2019-01-22,0.18,1,0
27735126,Cozy shared place by Central Park Manhattan,209386156,Abraham,Manhattan,East Harlem,40.80033,-73.94201,Shared room,49,2,60,2019-06-22,5.54,9,109
19209710,"Sunny, 2BR apartment in the heart of Bushwick",19785181,Robert & Bianca,Brooklyn,Bushwick,40.70166,-73.92673,Entire home/apt,136,3,10,2018-08-25,0.4,1,0
28941710,Tiny Home,149292557,Kimberly,Queens,Jackson Heights,40.75137,-73.86081,Entire home/apt,69,2,52,2019-07-06,5.63,2,137
6956731,New! Beautifully Designed & Modern,13347167,AFI Apartments,Manhattan,Upper East Side,40.77566,-73.95335,Entire home/apt,118,30,4,2019-03-31,0.09,29,258
13358067,bright 1 bedroom by the park,7097844,Anne,Brooklyn,Greenpoint,40.72552,-73.94489,Entire home/apt,114,2,3,2018-09-11,0.08,1,0
258688,Spacious & Stylish Chelsea One Bedroom Apartment,436599,Chad,Manhattan,West Village,40.74031,-74.00532,Entire home/apt,325,4,46,2019-06-02,0.5,1,20
13895156,in the heart of williamsburg,2609335,Roei,Brooklyn,Williamsburg,40.71319,-73.95822,Entire home/apt,300,14,3,2018-09-22,0.08,1,345
12266323,"The Heart Of NYC, 3min Walk To Grand Central",5004109,Michelle,Manhattan,Murray Hill,40.75001,-73.97739,Entire home/apt,225,1,45,2019-06-30,1.16,1,255
30722858,Cozy Sunnyside room with a classic feel.,137358866,Kazuya,Queens,Sunnyside,40.74925,-73.91332,Private room,41,30,0,,,103,124
299531,Feel like you never leave your home,1220404,Tom,Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,100,1,119,2019-06-30,1.39,2,289
7561432,CHARMING ROOM W/ ROOF DECK ACCESS 2 :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69342,-73.9611,Private room,90,30,20,2018-08-19,0.42,11,249
2297029,large 2bdrm apt - midtown manhattan,10974421,Jj,Manhattan,Hell's Kitchen,40.76182,-73.99003,Entire home/apt,200,1,8,2016-09-25,0.16,1,0
30574688,Modern&pretty 3-B apt near everything you want!!!,33064599,Yukee,Manhattan,Upper West Side,40.80002,-73.9671,Entire home/apt,199,1,4,2019-04-23,0.68,6,320
2106662,Large one bedroom apartment,10736013,Javier,Manhattan,West Village,40.73192,-74.00433000000001,Entire home/apt,156,1,0,,,1,0
21817150,Spacious & Airy Loft Apartment in Williamsburg,35567813,Hilary,Brooklyn,Williamsburg,40.71576,-73.94088,Entire home/apt,175,2,0,,,1,35
17223109,Cute Chelsea Apartment - 1 BR - Amazing Location!,10160214,Mario,Manhattan,Chelsea,40.73977,-73.99938,Entire home/apt,190,12,5,2019-06-06,0.5,1,32
35991399,Half rental fee the first month in Brooklyn!,89264510,Xueming,Brooklyn,Bushwick,40.69399,-73.92609,Private room,50,1,1,2019-06-30,1.0,1,365
13659949,2bdr BIG Oasis. Price cut for cat caretakers.,4606955,Jens,Brooklyn,Clinton Hill,40.68552,-73.9609,Entire home/apt,259,6,4,2018-05-14,0.11,1,7
7369852,spacious private rooms in 5bd 4bth,9059810,Vlad,Brooklyn,Sheepshead Bay,40.59244,-73.95633000000001,Private room,85,7,0,,,3,90
34509302,Perfect room for road warrior 20mins to Manhattan,7832790,Michael,Queens,Astoria,40.76269,-73.91232,Private room,90,1,2,2019-06-03,1.25,2,90
7095783,"Charming , sweet , and cozy Manhattan apartment.",9819284,Alexis,Manhattan,Upper East Side,40.76533,-73.96163,Entire home/apt,270,4,44,2019-07-02,0.92,1,335
21473314,Cozy Room in the Heart of NYC,31154454,Elliot,Manhattan,Kips Bay,40.74155,-73.98235,Private room,70,1,119,2019-06-23,5.78,2,3
19121957,Big private room in huge artsy Williamsburg loft,42405567,Chris,Brooklyn,Williamsburg,40.7116,-73.94431999999999,Private room,90,2,13,2019-06-10,0.58,2,7
11639083,The Heart of Lower East Side,25141383,Azeez,Manhattan,Lower East Side,40.71936,-73.98878,Private room,89,2,0,,,1,0
33981416,One bedroom in Chelsea,12321281,Calypso,Manhattan,Chelsea,40.74483,-73.99649000000001,Private room,110,30,0,,,1,145
21165138,"温馨双人房,步行地铁两分钟,",148852095,Kelly,Queens,Douglaston,40.76962,-73.74795,Private room,65,2,21,2019-01-01,0.98,3,89
4694179,Artsy and Cozy 1b. - Walk Everywhere!,3753306,Michelle,Manhattan,Gramercy,40.73287,-73.98585,Entire home/apt,180,1,1,2017-09-15,0.05,1,0
4174847,Quiet bedroom in a waste free household,21663531,Dana,Queens,Ridgewood,40.7078,-73.90177,Private room,50,21,38,2018-09-30,0.76,2,245
667549,My Brooklyn Studio in Ditmas Park,3377231,Lina,Brooklyn,Flatbush,40.64895,-73.95758000000001,Entire home/apt,140,4,15,2017-08-03,0.18,1,365
19872862,Cozy and Charming,140599227,Fanny,Queens,Forest Hills,40.73076,-73.85033,Private room,45,1,43,2018-11-11,1.85,2,0
23978509,"2 Bedroom. Cozy, inexpensive",178303634,Gustavo,Brooklyn,South Slope,40.66429,-73.9906,Entire home/apt,120,5,2,2018-04-15,0.13,2,0
30728947,Brooklyn Home with a View,5358010,Mansi,Brooklyn,South Slope,40.66358,-73.98997,Entire home/apt,145,4,1,2019-06-11,1.0,1,12
21240926,Cozy studio in Upper East Side,11005274,Vanessa,Manhattan,Upper East Side,40.77179,-73.95585,Entire home/apt,125,5,48,2019-07-03,2.3,1,2
34485745,Midtown Manhattan Stunner - Private room,261632622,Royalton,Manhattan,Theater District,40.75491,-73.98507,Private room,100,1,3,2019-06-16,3.0,9,318
30713613,"Artsy duplex for 6, close to US Open & Manhattan",227647873,Samanta,Queens,Astoria,40.76167,-73.91346,Entire home/apt,179,2,29,2019-07-07,5.15,3,116
1847434,Beautiful warm duplex apartment,9632747,Mick,Brooklyn,Bedford-Stuyvesant,40.68489,-73.95473,Entire home/apt,150,7,108,2019-06-17,1.72,2,359
27281620,Trendy & Private Bedroom in Williamsburg! 2-1,204527108,Nina,Brooklyn,Williamsburg,40.71796,-73.957,Private room,87,30,2,2019-06-30,2.0,3,310
22840839,Quiet Studio in the Heart of it All,98956556,Mark,Brooklyn,Boerum Hill,40.68531,-73.97948000000001,Entire home/apt,150,2,19,2019-06-05,1.13,1,1
24650569,Comfortable bedroom in PLG,4028002,Tracy,Brooklyn,Prospect-Lefferts Gardens,40.65867,-73.9522,Private room,109,1,0,,,1,95
14698446,纽约之家(SunnyHome5),45600001,Amy,Queens,Flushing,40.7445,-73.83171999999999,Private room,50,1,31,2019-06-16,0.91,3,79
31218952,*PRIME MANHATTAN*one block to 5 trains*ROOFDECK!*,2685943,Sara,Manhattan,Harlem,40.8249,-73.94585,Private room,60,1,30,2019-06-23,5.56,1,67
8873479,Beautiful modern room with private bathroom,27240092,Darin,Manhattan,Gramercy,40.73557,-73.98353,Private room,124,1,118,2019-06-23,2.7,1,278
21716772,Large private room close to subway station,52889093,Kamyar,Bronx,Kingsbridge,40.88302,-73.90899,Private room,70,1,8,2018-05-24,0.43,1,0
22379701,Private room + full bathroom / lots of sun + dogs,92649019,Sophie,Brooklyn,Crown Heights,40.66921,-73.92624,Private room,68,6,48,2019-06-29,2.59,1,0
2107939,Private Single Room Steps to Subway,1318137,Adriano,Brooklyn,Bedford-Stuyvesant,40.69193,-73.9274,Private room,55,3,70,2019-05-27,1.11,2,285
391948,Single Room,1960128,Luana,Queens,Ozone Park,40.68581,-73.84642,Shared room,45,1,8,2015-09-30,0.11,2,364
16140940,"Beautiful, modern, near Prospect Park",105315535,Ben,Brooklyn,Prospect Heights,40.67549,-73.96598,Entire home/apt,158,30,7,2019-03-30,0.26,3,37
438513,Big Beautiful Brooklyn Apt @ Park!,2177462,Marc,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96181,Entire home/apt,150,3,87,2019-06-16,1.0,1,73
9092903,"Cosy Loft, Studio - lots of light",552067,Miriam,Brooklyn,Williamsburg,40.70994,-73.94915,Entire home/apt,120,7,9,2018-12-11,0.21,1,0
